,Unnamed: 0,text,names,Date,FG,3P,FGA,PTS,Result,EFG
6425,6425,👏🏾🙌🏾👏🏾🙌🏾 CONGRATULATIONS @Lindsay_13 on a helleva career!! Makes all the sense in the world now why your last name starts with ‘W’. Lindsay Wins https://t.co/fWo4TTAAKI,Lebron James,2018-08-13,3.0,0.0,6.0,5.0,W,0.5
6426,6426,These guys!!! 🤦🏾‍♂️🤦🏾‍♂️🤣🤣🤣🤣🤣🤣 https://t.co/Z8H11QsT0d,Lebron James,2018-08-14,3.0,0.0,4.0,1.0,L,0.75
6427,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6428,6428,By far the best Lifeguards ever! Baywatch has nothing on this crew of studs!! 🏊 #IPROMISE #WeAreFamily https://t.co/cwOfPOaJAd,Lebron James,2018-08-14,3.0,1.0,2.0,5.0,L,1.75
6429,6429,YESSIR!!! 🙏🏾🔥🔥🔥🔥 #ASTROWOLRD🎪 #KINGWORLD👑 #NBA2K19🏀 https://t.co/WlHDbknEl9,Lebron James,2018-08-15,3.0,0.0,7.0,0.0,L,0.4285714285714285
6430,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6431,6431,Family and I had a BLAST!!!! https://t.co/SJUlmstD53,Lebron James,2018-08-19,3.0,1.0,1.0,3.0,L,3.5
6432,6432,1 week away!!! Can’t wait for this. Going to be a good one. 💪🏾‼️💯 https://t.co/t0g6wfbWOh,Lebron James,2018-08-21,3.0,0.0,8.0,5.0,L,0.375
6433,6433,CONGRATULATIONS my brother @TeamVic!!!! Proud of you from day 1 when I first saw you. Never disappointed! 🙏🏾💯 #DanceOnEm 🕺🏽💃🏾 https://t.co/Tf8vUtugCm,Lebron James,2018-08-21,3.0,0.0,6.0,6.0,L,0.5
6434,6434,Great offensive half for @PhoenixMercury vs @DallasWings!! Big shot by DT at end of half. Looking forward to the 2nd half. #PlayInGame,Lebron James,2018-08-22,3.0,1.0,2.0,4.0,W,1.75
6435,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6436,6436,A Must Watch!!! 🙏🏾💪🏾💯‼️ Salute @BetoORourke for the candid thoughtful words! https://t.co/E1YrbqGciZ,Lebron James,2018-08-23,3.0,0.0,5.0,4.0,L,0.6
6437,6437,Damn right y’all are! Make sure everyone check it out tonight at 11pm on @HBO!! https://t.co/7oy27AyJlv,Lebron James,2018-08-28,3.0,0.0,6.0,3.0,L,0.5
6438,6438,"basketball right now which is the “Euro Step”!!!! God bless you,  thanks for the playing the game the right way and for the competition!!! 🇦🇷 🙏🏾💯",Lebron James,2018-08-28,3.0,0.0,2.0,7.0,L,1.5
6439,6439,We’ve got another 1 coming!! 🔥 @springhillent @hbo we’re going to continue to push the conversation on sports for all levels 💯 https://t.co/An1QfjhBEV,Lebron James,2018-08-30,3.0,0.0,6.0,2.0,L,0.5
6440,6440,There’s only one thing I can say negative about Kamikaze and that is “Kamikaze” and “Fall” on the track list is misplaced! 🤷🏾‍♂️🤣,Lebron James,2018-08-31,3.0,1.0,4.0,3.0,W,0.875
6441,6441,Now if y’all think this @Eminem “Kamikaze” album isn’t 🔥🔥🔥🔥🔥 you’re just hating and incompetent of lyrics/cadence/breakdown of his raps. Oh and he putting quite a few in a body bag too 💀! 😂 😂,Lebron James,2018-08-31,3.0,0.0,1.0,2.0,W,3.0
6442,6442,💪🏾👑!!!!!! One of a kind https://t.co/4EHNffgzxg,Lebron James,2018-09-06,3.0,1.0,4.0,4.0,L,0.875
6443,6443,One of the best days of the year @NBA2K!! #2KDay 👑 #striveforgreatness🚀 https://t.co/CNo6hfJS53,Lebron James,2018-09-07,3.0,0.0,7.0,0.0,L,0.4285714285714285
6444,6444,I Can’t Wait to watch y’all!!! Good luck all season long. 🙏🏾👑 https://t.co/lGibZPJzEp,Lebron James,2018-09-07,3.0,0.0,9.0,2.0,L,0.3333333333333333
6445,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6446,6446,All in all great EFFORT and FIGHT!! @Browns ✊🏾💪🏾,Lebron James,2018-09-09,3.0,1.0,2.0,0.0,W,1.75
6447,6447,Man I swear I’m so EXCITED to watch @Browns today! I’m up like I’m headed to the stadium to prepare to play.,Lebron James,2018-09-09,3.0,1.0,1.0,0.0,W,3.5
6448,6448,1 time for @heydb!! Just cause and she’s one of my favs all of Time! Looking forward to seeing you down the road. 🙏🏾👑,Lebron James,2018-09-10,3.0,0.0,7.0,4.0,L,0.4285714285714285
6449,6449,Great first Sunday of Football yesterday! Happy is back in full swing. 😁🙏🏾🏈 #FootballJunkie,Lebron James,2018-09-10,3.0,1.0,1.0,3.0,L,3.5
6450,6450,Woke up this morning saying to myself @AaronRodgers12 You’re INCREDIBLY GOOD at Football my guy! One of the 🐐’s! Thank you 🙏🏾,Lebron James,2018-09-10,3.0,0.0,2.0,7.0,L,1.5
6451,6451,Man please stop it!!! That’s bad karma for the game of PURE basketball! I’m sending the 👮🏾 👮‍♀️ 🚔  to apprehend the frauds now https://t.co/P30Q2LrlJO,Lebron James,2018-09-13,3.0,0.0,2.0,1.0,L,1.5
6452,6452,To @De11eDonne @KristiToliver and the rest of the @WashMystics Great season as well and I know it didn’t end the way you’d have like but use it for motivation for next season. 🙏🏾👑,Lebron James,2018-09-13,3.0,0.0,7.0,3.0,L,0.4285714285714285
6453,6453,Congrats @S10Bird @breannastewart &amp; the rest of the @seattlestorm on winning the Championship! Fun to watch y’all play! 🙏🏾👑,Lebron James,2018-09-13,3.0,1.0,3.0,1.0,L,1.1666666666666667
6454,6454,Well I mean I guess WE’RE on 🔥🔥🔥🔥🔥🔥🔥🔥. 🤣🤣🤣🤣 #JokesOnYou #NikeLifer✔️ https://t.co/OVPP54a3hz,Lebron James,2018-09-14,3.0,0.0,7.0,7.0,W,0.4285714285714285
6455,6455,One of the best fights I’ve ever seen!! Ultimate competitors in @Canelo @GGGBoxing!! Salute to the both of you. Could watch y’all fight any day. 🙏🏾#KingTalk👑,Lebron James,2018-09-16,3.0,0.0,7.0,1.0,L,0.4285714285714285
6456,6456,One of my favorite projects we’ve done!! My GOODNESS it’s so good! #AliTheGoat #WhatsMyName https://t.co/qVjmVYIP7A,Lebron James,2018-09-16,3.0,1.0,9.0,2.0,L,0.3888888888888889
6457,6457,And I won “Most Improved” at a middle school play so I feel we’ll be a perfect match! Let’s go EB! 🤙🏾🙏🏾 https://t.co/XhEGDcMm3t,Lebron James,2018-09-17,3.0,0.0,6.0,1.0,W,0.5
6458,6458,Thanks so much Jason for coming to talk to my kids! Means a lot to me and my kids. 🙏🏾 https://t.co/3QDikNX1M9,Lebron James,2018-09-19,3.0,0.0,5.0,5.0,W,0.6
6459,6459,#Facts The best shooter in this household for sure! 👌🏾 #FlameThrower🔥 https://t.co/cTFu0JnKNq,Lebron James,2018-09-19,3.0,0.0,9.0,5.0,W,0.3333333333333333
6460,6460,Congratulations @Browns!!!!!,Lebron James,2018-09-21,3.0,0.0,7.0,7.0,L,0.4285714285714285
6461,6461,Get it to Juice man!! Some way somehow! He’s a monster,Lebron James,2018-09-21,3.0,0.0,4.0,1.0,L,0.75
6462,6462,Man I can’t wait for Season 3 of #OZARK!! @batemanjason is incredible as well as the rest of the family Laura Linney @SofiaHublitz @skylargaertner “The Byrde’s”. Also love “Ruth” played by Julia Garner. She’s a gangsta! Great cast all around period!!,Lebron James,2018-09-22,3.0,0.0,2.0,4.0,W,1.5
6463,6463,Welcome to the Family @AntDavis23!!!!! #Klutch ✊🏾🙏🏾 https://t.co/secLjwl8oU,Lebron James,2018-09-23,3.0,0.0,7.0,2.0,L,0.4285714285714285
6464,6464,"I’ve been on since fifteen years old, ain’t no off switch
All my haters be like, “Damn, he ain’t fell off yet!”- @YoungDolph",Lebron James,2018-09-24,3.0,0.0,1.0,6.0,W,3.0
6465,6465,Yes sir bro!! Let’s get it 💥🥊🙌🏾 https://t.co/wdMjN4wyaO,Lebron James,2018-09-26,3.0,0.0,6.0,5.0,W,0.5
6466,6466,So Klutch!!! I was watching live when it all started to happen 👀 @KlutchSports @MilesBridges https://t.co/itCCYI2hf4,Lebron James,2018-09-29,3.0,0.0,6.0,4.0,L,0.5
6467,6467,Man if i needed any more indication on how much I love hoops. I’m really about to watch this whole preseason game that’s on til the end. #Junkie,Lebron James,2018-09-29,3.0,0.0,4.0,1.0,L,0.75
6468,6468,Exactly what Channing said. And I mean exactly! Lol😁 https://t.co/V5thYNvnEJ,Lebron James,2018-09-29,3.0,0.0,7.0,6.0,L,0.4285714285714285
6469,6469,Good luck!! 🤣🤣🤣🤣 You’ll definitely need it. 🙏🏾👑 https://t.co/XeZyI47StA,Lebron James,2018-09-29,3.0,0.0,9.0,7.0,L,0.3333333333333333
6470,6470,He’s right!! It’s the best #SMALLFOOT https://t.co/pUhJdns3NL,Lebron James,2018-09-30,3.0,0.0,8.0,7.0,L,0.375
6471,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6472,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6473,6473,🙌🏾 to @jtimberlake @JessicaBiel!! Thank you so much!! My kids was ecstatic!! 🤪😝🤩😁 https://t.co/XQwA5T5Dis,Lebron James,2018-10-03,3.0,1.0,5.0,2.0,L,0.7
6474,6474,Way to work my brother!!! @RomeTrav #MidRangeRome #LuckyLefty https://t.co/RW6kYTCl08,Lebron James,2018-10-03,3.0,0.0,4.0,2.0,L,0.75
6475,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6476,6476,Straight up G!! Beware of the scammer 🤡 workout trainers! This will not make your kids better at all. 🤦🏾‍♂️ https://t.co/RqBkw1YXb7,Lebron James,2018-10-05,3.0,1.0,8.0,6.0,L,0.4375
6477,6477,Lil bro gone be a problem!! #YoungDripKing👑 @B_Ingram13 https://t.co/vat8SCJAgc,Lebron James,2018-10-05,3.0,0.0,2.0,4.0,L,1.5
6478,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6479,6479,Can’t wait for y’all to see Episode 2! It’s beyond what you can imagine. https://t.co/MFlMDQsn1Y,Lebron James,2018-10-09,3.0,0.0,6.0,6.0,L,0.5
6480,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6481,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6482,6482,Tonight we back at in the #TheShop at 9:30EST on @hbo!! Don’t miss this one. https://t.co/r1zL1OJX8u,Lebron James,2018-10-12,3.0,1.0,6.0,5.0,W,0.5833333333333334
6483,6483,Exactly what we was talking about!! Good call https://t.co/pdP1WVH0Il,Lebron James,2018-10-13,3.0,0.0,4.0,7.0,L,0.75
6484,6484,Appreciate it my G! 🙏🏾💯 https://t.co/tVYmSfw1QP,Lebron James,2018-10-13,3.0,0.0,4.0,0.0,L,0.75
6485,6485,WHAT A GAME!! 🏈,Lebron James,2018-10-15,3.0,1.0,5.0,7.0,L,0.7
6486,6486,Nothing is given. Everything is earned! 💪🏾🏈 Ready for another one tonight @springhillent ⚡ https://t.co/ghV7jC81FE,Lebron James,2018-10-15,3.0,0.0,1.0,2.0,L,3.0
6487,6487,Couple more days until we’re clear for takeoff 🛫! #LakeShow #StriveForGreatness🚀 #KingMe👑 https://t.co/P4aWpY73dX,Lebron James,2018-10-16,3.0,1.0,4.0,1.0,W,0.875
6488,6488,Man that was a movement back then! AL had the city on 🔥🔥🔥🔥🔥🔥🔥🔥🔥 https://t.co/qTf0PMj259,Lebron James,2018-10-16,3.0,0.0,3.0,4.0,W,1.0
6489,6489,It’s time everyone! Make your plans and get out and vote. No reason not to. 🙏🏾🗣 https://t.co/ERLjHFGHg6,Lebron James,2018-10-17,3.0,0.0,9.0,6.0,W,0.3333333333333333
6490,6490,Super Dope!!! 🔥🔥🔥🔥🔥 Congrats @kylekuzma https://t.co/hB346GJjcF,Lebron James,2018-10-17,3.0,0.0,8.0,5.0,W,0.375
6491,6491,"🤣🤣🤣🤣🤣🤣🤣🤣🤣. It’s ok, we forgive you brother https://t.co/ahE0LR9Jxy",Lebron James,2018-10-17,3.0,1.0,8.0,2.0,W,0.4375
6492,6492,That’s dope @Sprite!! 🙏🏾👑 https://t.co/UQExzag1Gt,Lebron James,2018-10-18,3.0,0.0,3.0,2.0,W,1.0
6493,6493,I will for sure be watching!! 👀 https://t.co/zzTZX8auIR,Lebron James,2018-10-19,3.0,0.0,4.0,3.0,W,0.75
6494,6494,Kickers been missing from 15-20-25 yards out with nobody else on the field all year but OF COURSE he would make from 59 yards out vs the Browns. Like c’mon man! 🤦🏾‍♂️,Lebron James,2018-10-21,3.0,0.0,6.0,3.0,L,0.5
6495,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6496,6496,These kids need options and more support. Really like what g league is doing.  @KlutchSports innovating and taking this to another level!,Lebron James,2018-10-22,11.0,2.0,25.0,32.0,L ,0.48
6497,6497,I’m so proud of Rich and the team at ⁦⁦@KlutchSports⁩ . They are changing the game and redefining what it means to “represent” a kid and his family.  🙏🏾💪🏾💯#Striveforgreatness🚀  https://t.co/3exdD8sqZU,Lebron James,2018-10-22,11.0,2.0,25.0,32.0,L ,0.48
6498,6498,"Just don’t give up what you’re trying to do. Where there is love and inspiration, I don’t think you can go wrong. – Ella Fitzgerald @KlutchSports #changethegame",Lebron James,2018-10-24,7.0,1.0,16.0,19.0,W ,0.46875
6499,6499,OH THEY BIG MAD!!!!! 🤣🤣🤣 https://t.co/DP2bGAeWq8,Lebron James,2018-10-24,7.0,1.0,16.0,19.0,W ,0.46875
6500,6500,FACTS Bro!! Be aware parents of these killer 🤡🤡🤡🤡. I know it’s Halloween season but stand clear. They’re coming to a city near you https://t.co/eWYgBBQxiY,Lebron James,2018-10-27,13.0,2.0,21.0,35.0,L ,0.6666666666666666
6501,6501,T Lue thanks for the memories and more importantly our partnership bringing a 🏆 to that deserved city/fan base. U know how to find me 🙏🏾,Lebron James,2018-10-28,3.0,0.0,1.0,6.0,L,3.0
6502,6502,Congrats to my  business partner Tom Werner and his @RedSox on winning the World Series!! https://t.co/plNgKrDzJq,Lebron James,2018-10-29,11.0,3.0,23.0,29.0,L ,0.5434782608695652
6503,6503,"IM READY!!!! Oh my bad I thought, maybe u were, umm never mind back to my regular schedule program https://t.co/4JmeesffNu",Lebron James,2018-10-29,11.0,3.0,23.0,29.0,L ,0.5434782608695652
6504,6504,CONGRATS @KlayThompson on setting that record!! #FlameThrower🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,Lebron James,2018-10-30,3.0,0.0,6.0,6.0,L,0.5
6505,6505,Life is a WORKOUT!!! 💪🏾👑 #ComingSoon 👀 #ThereIsNoMagicPill #StriveForGreatness🚀 https://t.co/zesEWFhGL3,Lebron James,2018-11-01,3.0,0.0,8.0,5.0,W,0.375
6506,6506,That #OH #IO 💧🚨🚨👑 @ohiostatefb #GoBucks🌰 #StriveForGreatness🚀 https://t.co/iRLvbqOpD8,Lebron James,2018-11-01,3.0,1.0,5.0,7.0,W,0.7
6507,6507,Love my kids and their families so much!! U guys killed the Halloween costumes and all. #WeAreFamily https://t.co/dV7Vt0rZb6,Lebron James,2018-11-03,9.0,1.0,20.0,28.0,W ,0.475
6508,6508,So Are you saying That’s not @Nike Air Max 1?? 🤔🧐🤨 Well alrighty then https://t.co/nx27CAWeEa,Lebron James,2018-11-05,3.0,0.0,5.0,0.0,W,0.6
6509,6509,AMAZING!!! Congrats Judge Melody Stewart. #ChangeWillCome https://t.co/6uLDnrUMbV,Lebron James,2018-11-07,10.0,3.0,21.0,24.0,W ,0.5476190476190477
6510,6510,💯 FACTUAL! #RatPack 🙏🏾👑 https://t.co/wFb5bGpDom,Lebron James,2018-11-07,10.0,3.0,21.0,24.0,W ,0.5476190476190477
6511,6511,🔥🔥🔥🔥 Line up my G https://t.co/JMeIRyLipl,Lebron James,2018-11-08,3.0,0.0,2.0,6.0,L,1.5
6512,6512,"My thoughts and prayers are with the families who lost loved ones last night in Thousand Oaks, CA!!!! 🙏🏾🙏🏾🙏🏾💯 #LoveIsStrongerThanHate💪🏾",Lebron James,2018-11-08,3.0,1.0,1.0,6.0,L,3.5
6513,6513,All FACTS!!! R.I.P 🐐 https://t.co/NXlYEJJgMB,Lebron James,2018-11-12,3.0,0.0,2.0,5.0,L,1.5
6514,6514,So excited about this!!! Let’s go 💨💨💨💨💨 https://t.co/xmPmsJWOZL,Lebron James,2018-11-12,3.0,1.0,2.0,4.0,L,1.75
6515,6515,Young Fella prayers to you! Speedy recovery and even stronger impact coming soon for sure! 🙏🏾 @CarisLeVert,Lebron James,2018-11-13,3.0,0.0,5.0,2.0,L,0.6
6516,6516,AMAZING!!!! #MoreThanAthletes https://t.co/nkYZXcBl9N,Lebron James,2018-11-13,3.0,1.0,2.0,6.0,L,1.75
6517,6517,Had to pay my dues. Haven’t stopped working since. #StriveForGreatness🚀 https://t.co/THMuXwdGdf,Lebron James,2018-11-13,3.0,0.0,9.0,5.0,L,0.3333333333333333
6518,6518,Thank you my friend! 🙏🏾💪🏾‼️‼️ https://t.co/anGjVdqati,Lebron James,2018-11-15,3.0,1.0,7.0,5.0,L,0.5
6519,6519,YesSir!!!!!!!! https://t.co/101F6hlfXD,Lebron James,2018-11-16,3.0,0.0,2.0,3.0,L,1.5
6520,6520,That boi Ky was in his 💼 tonight!!,Lebron James,2018-11-17,8.0,3.0,19.0,22.0,L ,0.5
6521,6521,I knew these were the guys before they knew they were the guys!! I’m so proud of these men and am excited to share this story with all of you 🙏🏾. Only right that we tell it @UNINTERRUPTED! Catch #MoreThanAnAthlete ✊🏾 on @espn+ #JustKidsFromAkron👑 https://t.co/Hz0YGzsYgK,Lebron James,2018-11-19,3.0,0.0,9.0,4.0,W,0.3333333333333333
6522,6522,Uh oh!! It’s gone get REAL REAL for a lot of y’all out there. 😳 https://t.co/YWM8FiOuK8,Lebron James,2018-11-20,3.0,1.0,8.0,2.0,L,0.4375
6523,6523,Felt Great to be back! 🙏🏾❤️‼️‼️👑 https://t.co/Rx83lML9qi,Lebron James,2018-11-22,3.0,0.0,8.0,7.0,L,0.375
6524,6524,I think it’s the naps u take after you get that “itis”. Lol! 🤣🤣🤣🤣. Fresh off a nap myself 🤷🏾‍♂️ https://t.co/koPEbKNJZ4,Lebron James,2018-11-23,8.0,2.0,17.0,22.0,W ,0.5294117647058824
6525,6525,I already know!! Beep beep ✌🏾 https://t.co/a8WJwv5YmF,Lebron James,2018-11-24,3.0,0.0,4.0,2.0,L,0.75
6526,6526,So❌ebody please go check on ❌y tea❌❌ate @moritz_weasley!!! I don’t believe he’s doing so well right now. So❌eone please call 911 🏥🚑,Lebron James,2018-11-24,3.0,1.0,8.0,2.0,L,0.4375
6527,6527,Man lil bro speed is something different!! 💨 💨 @PCampbell21 Lets Go,Lebron James,2018-11-24,3.0,1.0,5.0,5.0,L,0.7
6528,6528,Lite bounce in 👖 though! 🤣🤣🤣#JamesGang👑 https://t.co/tWco2viOH9,Lebron James,2018-11-24,3.0,0.0,2.0,5.0,L,1.5
6529,6529,Happy 80th to one of my Idols “The Big O” Oscar Robertson‼️‼️‼️ Salute Legend 🙏🏾,Lebron James,2018-11-25,8.0,2.0,14.0,24.0,L ,0.6428571428571429
6530,6530,"See where I come from/We had to beat the streets/Beat the system, beat racism, beat poverty/And now we made it through all that/We at the CHAMPIONSHIP- @MeekMill",Lebron James,2018-11-30,12.0,2.0,21.0,28.0,W ,0.6190476190476191
6531,6531,"Man “What’s Free” is one of the hardest, dopest, thoughtful tracks I’ve heard in awhile! My goodness @MeekMill @RickRoss and Young Hov did they thang on another level. And of course the “What’s Beef” Biggie sample, they had no choice! 🔥🔥🔥🔥🔥🔥🔥🔥🔥‼️‼️‼️",Lebron James,2018-12-01,3.0,1.0,3.0,6.0,W,1.1666666666666667
6532,6532,Man that was the funniest/craziest fight I’ve ever seen in my life. What the H-E-🏒🏒 just happened?!?!?!,Lebron James,2018-12-02,9.0,1.0,17.0,22.0,W ,0.5588235294117647
6533,6533,Dwayne Haskins for #Heisman #OH #IO @OhioStateFB,Lebron James,2018-12-02,9.0,1.0,17.0,22.0,W ,0.5588235294117647
6534,6534,Man I’m washed!! I went to bed at 8:30 last night and woke up at 7:30am. Man what! I literally slept for 11 hrs. Missed my company Xmas holiday party and everything. 🤦🏾‍♂️!!,Lebron James,2018-12-05,15.0,3.0,24.0,42.0,W ,0.6875
6535,6535,Just a different feeling P!! S/O my Young 🤴🏾 @MeekMill for the 🔥🔥🔥🔥🔥 https://t.co/68BCOw5NWu,Lebron James,2018-12-05,15.0,3.0,24.0,42.0,W ,0.6875
6536,6536,Those were 🔥🔥🔥🔥🔥🔥🔥🔥‼️‼️‼️‼️‼️‼️‼️ https://t.co/E4sPFTZFOn,Lebron James,2018-12-07,13.0,3.0,28.0,35.0,L ,0.5178571428571429
6537,6537,So ICONIC!! Crazy how that turned out. The photographer who caught this is a 🐐! SHEESH! https://t.co/ru8MIxlIqr,Lebron James,2018-12-07,13.0,3.0,28.0,35.0,L ,0.5178571428571429
6538,6538,🔥🔥🔥🔥🔥🔥🔥 on feet and in hand. 🙏🏾‼️‼️👑 https://t.co/xTuX8EQzAW,Lebron James,2018-12-08,9.0,0.0,18.0,20.0,W ,0.5
6539,6539,🔥🔥🔥🔥🔥🔥 my G and R.I.Paradise Mama 🙏🏾‼️‼️❤️ https://t.co/LTSHnCVPEh,Lebron James,2018-12-08,9.0,0.0,18.0,20.0,W ,0.5
6540,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6541,6541,Took my steps with patience and appreciation of all the others before me then I ran with it! Hopefully I’ve made y’all proud the whole way no matter if you been riding with me or not. #TheKidfromAKRON👑 https://t.co/VNP3fdwQoD,Lebron James,2018-12-12,3.0,0.0,1.0,2.0,W,3.0
6542,6542,"Jay speak for the both of us! Both had beautiful grains of hair! Bald man Bald man, yeah that’s us! 🤣🤣 https://t.co/m29f72fueY",Lebron James,2018-12-12,3.0,1.0,1.0,7.0,W,3.5
6543,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0
6544,6544,Minor setback for a major comeback nephew!! Congrats on a successful surgery and now on the road to recovery! 🙏🏾‼️‼️‼️ #FamilyTies https://t.co/Km5r0YnNpo,Lebron James,2018-12-14,3.0,0.0,2.0,4.0,W,1.5
6545,6545,What an incredible honor to have these in such a special place! 🙏🏾👑 https://t.co/WiZElNjwpw,Lebron James,2018-12-15,7.0,2.0,15.0,24.0,W ,0.5333333333333333
6546,6546,Just trying to do my part and get this Dubs! Let’s keep going #LakeShow https://t.co/mA7ddOZBZ1,Lebron James,2018-12-18,13.0,2.0,23.0,36.0,L ,0.6086956521739131
6547,6547,👀👀🔥🔥🔥🔥🔥🔥Coming soon #LeBronWatch https://t.co/dgYF2Oviux,Lebron James,2018-12-18,13.0,2.0,23.0,36.0,L ,0.6086956521739131
